,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,booking_date
115779,City Hotel,0,75,2017,7,27,8,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-07-11,2017-07-08,2017-04-24
115780,City Hotel,0,28,2017,7,28,9,2,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,149.0,0,1,Check-Out,2017-07-11,2017-07-09,2017-06-11
115781,City Hotel,0,75,2017,7,27,4,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,150.0,0,1,Check-Out,2017-07-11,2017-07-04,2017-04-20
115782,City Hotel,0,179,2017,7,27,6,2,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,147.9,0,1,Check-Out,2017-07-11,2017-07-06,2017-01-08
115783,City Hotel,0,81,2017,7,27,7,2,2,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.0,0,1,Check-Out,2017-07-11,2017-07-07,2017-04-17
115784,City Hotel,0,80,2017,7,27,7,2,2,3,2.0,0,BB,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,,0,Transient,297.25,0,0,Check-Out,2017-07-11,2017-07-07,2017-04-18
115785,City Hotel,0,222,2017,7,27,7,2,2,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,1,Check-Out,2017-07-11,2017-07-07,2016-11-27
115786,City Hotel,0,131,2017,7,27,6,2,3,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.1,0,0,Check-Out,2017-07-11,2017-07-06,2017-02-25
115787,City Hotel,0,131,2017,7,27,6,2,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.1,0,0,Check-Out,2017-07-11,2017-07-06,2017-02-25
115788,City Hotel,0,290,2017,7,27,3,3,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1,Check-Out,2017-07-11,2017-07-03,2016-09-16
115789,City Hotel,0,290,2017,7,27,3,3,5,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.9,0,1,Check-Out,2017-07-11,2017-07-03,2016-09-16
115790,City Hotel,0,170,2017,7,27,8,2,1,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,,0,Transient-Party,152.1,0,1,Check-Out,2017-07-11,2017-07-08,2017-01-19
115791,City Hotel,0,171,2017,7,27,8,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,84.92,0,0,Check-Out,2017-07-11,2017-07-08,2017-01-18
115792,City Hotel,0,170,2017,7,27,8,2,1,3,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.1,0,3,Check-Out,2017-07-11,2017-07-08,2017-01-19
115793,City Hotel,0,281,2017,7,27,6,2,3,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,121.0,,0,Transient,75.65,0,1,Check-Out,2017-07-11,2017-07-06,2016-09-28
115794,City Hotel,0,246,2017,7,28,10,1,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1,Check-Out,2017-07-11,2017-07-10,2016-11-06
115795,City Hotel,0,166,2017,7,27,8,2,1,3,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,42.0,,0,Transient,121.68,0,1,Check-Out,2017-07-11,2017-07-08,2017-01-23
115796,City Hotel,0,206,2017,7,28,9,2,0,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,2,Check-Out,2017-07-11,2017-07-09,2016-12-15
115797,City Hotel,0,98,2017,7,28,9,2,0,1,1.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient-Party,108.0,0,2,Check-Out,2017-07-11,2017-07-09,2017-04-02
115798,City Hotel,0,180,2017,7,27,4,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,80.1,0,1,Check-Out,2017-07-11,2017-07-04,2017-01-05
115799,City Hotel,0,1,2017,7,28,10,1,0,2,3.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,264.44,0,1,Check-Out,2017-07-11,2017-07-10,2017-07-09
115800,City Hotel,0,115,2017,7,27,6,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,1,Check-Out,2017-07-11,2017-07-06,2017-03-13
115801,City Hotel,0,263,2017,7,27,6,2,3,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,166.05,0,2,Check-Out,2017-07-11,2017-07-06,2016-10-16
115802,City Hotel,0,187,2017,7,27,7,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,2,Check-Out,2017-07-11,2017-07-07,2017-01-01
115803,City Hotel,0,49,2017,7,27,8,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,2017-07-11,2017-07-08,2017-05-20
115804,City Hotel,0,76,2017,7,28,9,2,0,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,220.0,0,2,Check-Out,2017-07-11,2017-07-09,2017-04-24
115805,City Hotel,0,11,2017,7,28,9,2,0,2,0.0,0,BB,SVK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-07-11,2017-07-09,2017-06-28
115806,City Hotel,0,160,2017,7,27,4,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,80.1,0,0,Check-Out,2017-07-11,2017-07-04,2017-01-25
115807,City Hotel,0,53,2017,7,27,8,2,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-07-11,2017-07-08,2017-05-16
115808,City Hotel,0,9,2017,7,28,9,2,0,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,3,No Deposit,14.0,,0,Transient,184.0,0,1,Check-Out,2017-07-11,2017-07-09,2017-06-30
115809,City Hotel,0,90,2017,7,28,9,2,0,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,E,D,0,No Deposit,14.0,,0,Transient,175.0,0,3,Check-Out,2017-07-11,2017-07-09,2017-04-10
115810,City Hotel,0,163,2017,7,27,7,2,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,Check-Out,2017-07-11,2017-07-07,2017-01-25
115811,City Hotel,0,174,2017,7,27,7,2,2,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1,Check-Out,2017-07-11,2017-07-07,2017-01-14
115812,City Hotel,0,132,2017,7,27,8,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,2,Check-Out,2017-07-11,2017-07-08,2017-02-26
115813,City Hotel,0,68,2017,7,28,10,1,0,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,100.0,0,1,Check-Out,2017-07-11,2017-07-10,2017-05-03
115814,City Hotel,0,90,2017,7,28,9,2,0,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,D,1,No Deposit,14.0,,0,Transient,108.0,0,0,Check-Out,2017-07-11,2017-07-09,2017-04-10
115815,City Hotel,0,134,2017,7,28,9,2,0,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,89.1,0,0,Check-Out,2017-07-11,2017-07-09,2017-02-25
115816,City Hotel,0,84,2017,7,28,10,1,0,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,2,Check-Out,2017-07-11,2017-07-10,2017-04-17
115817,City Hotel,0,83,2017,7,28,9,2,0,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,,0,Transient,190.0,0,2,Check-Out,2017-07-11,2017-07-09,2017-04-17
115818,City Hotel,0,98,2017,7,28,9,2,0,1,1.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient-Party,108.0,0,2,Check-Out,2017-07-11,2017-07-09,2017-04-02
115819,City Hotel,0,172,2017,7,27,7,2,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,0,Check-Out,2017-07-11,2017-07-07,2017-01-16
115820,City Hotel,0,37,2017,7,28,9,2,0,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,155.0,0,0,Check-Out,2017-07-11,2017-07-09,2017-06-02
115821,City Hotel,0,74,2017,7,27,8,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-07-11,2017-07-08,2017-04-25
115822,City Hotel,0,70,2017,7,28,11,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,,,0,Group,120.0,0,1,Check-Out,2017-07-12,2017-07-11,2017-05-02
115823,City Hotel,0,70,2017,7,28,11,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Group,120.0,0,1,Check-Out,2017-07-12,2017-07-11,2017-05-02
115824,City Hotel,0,74,2017,7,27,8,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-07-11,2017-07-08,2017-04-25
115825,City Hotel,0,15,2017,7,28,9,2,0,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,2017-07-11,2017-07-09,2017-06-24
115826,City Hotel,0,61,2017,7,27,3,3,6,1,1.0,0,BB,NOR,Online TA,TA/TO,0,0,0,B,A,2,No Deposit,9.0,,0,Transient,94.8,0,0,Check-Out,2017-07-12,2017-07-03,2017-05-03
115827,City Hotel,0,61,2017,7,27,3,3,6,1,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,9.0,,0,Transient,94.8,0,0,Check-Out,2017-07-12,2017-07-03,2017-05-03
115828,City Hotel,0,64,2017,7,28,9,2,1,2,0.0,0,BB,DNK,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,42.0,,0,Transient,103.5,0,1,Check-Out,2017-07-12,2017-07-09,2017-05-06
115829,City Hotel,0,169,2017,7,28,9,2,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,74.61,0,1,Check-Out,2017-07-12,2017-07-09,2017-01-21
115830,City Hotel,0,92,2017,7,27,8,2,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,2,Check-Out,2017-07-12,2017-07-08,2017-04-07
115831,City Hotel,0,169,2017,7,28,9,2,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,68.61,0,1,Check-Out,2017-07-12,2017-07-09,2017-01-21
115832,City Hotel,0,80,2017,7,27,6,2,4,1,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,120.0,0,1,Check-Out,2017-07-12,2017-07-06,2017-04-17
115833,City Hotel,0,80,2017,7,27,6,2,4,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,120.0,0,1,Check-Out,2017-07-12,2017-07-06,2017-04-17
115834,City Hotel,0,81,2017,7,27,7,2,3,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-07-12,2017-07-07,2017-04-17
115835,City Hotel,0,76,2017,7,28,10,1,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-07-12,2017-07-10,2017-04-25
115836,City Hotel,0,48,2017,7,28,11,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,8.0,,0,Transient,140.0,0,1,Check-Out,2017-07-12,2017-07-11,2017-05-24
115837,City Hotel,0,168,2017,7,28,9,2,1,3,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,86.0,,0,Transient,121.68,0,0,Check-Out,2017-07-12,2017-07-09,2017-01-22
115838,City Hotel,0,18,2017,7,27,8,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,102.6,0,2,Check-Out,2017-07-12,2017-07-08,2017-06-20
115839,City Hotel,0,21,2017,7,28,10,1,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,0,Check-Out,2017-07-12,2017-07-10,2017-06-19
115840,City Hotel,0,22,2017,7,28,11,0,1,1,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.0,0,2,Check-Out,2017-07-12,2017-07-11,2017-06-19
115841,City Hotel,0,110,2017,7,28,9,2,1,2,0.0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,71.1,0,0,Check-Out,2017-07-12,2017-07-09,2017-03-21
115842,City Hotel,0,114,2017,7,27,8,2,2,3,1.0,0,BB,SAU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,221.49,0,2,Check-Out,2017-07-12,2017-07-08,2017-03-16
115843,City Hotel,0,34,2017,7,28,10,1,1,2,1.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,137.0,0,0,Check-Out,2017-07-12,2017-07-10,2017-06-06
115844,City Hotel,0,34,2017,7,28,10,1,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,89.0,0,0,Check-Out,2017-07-12,2017-07-10,2017-06-06
115845,City Hotel,0,23,2017,7,28,11,0,1,2,1.0,0,BB,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,2,Check-Out,2017-07-12,2017-07-11,2017-06-18
115846,City Hotel,0,51,2017,7,28,9,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,80.1,0,0,Check-Out,2017-07-12,2017-07-09,2017-05-19
115847,City Hotel,0,133,2017,7,28,9,2,1,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,89.1,0,2,Check-Out,2017-07-12,2017-07-09,2017-02-26
115848,City Hotel,0,133,2017,7,28,9,2,1,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,89.1,0,2,Check-Out,2017-07-12,2017-07-09,2017-02-26
115849,City Hotel,0,1,2017,7,28,11,0,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,170.0,0,0,Check-Out,2017-07-12,2017-07-11,2017-07-10
115850,City Hotel,0,65,2017,7,28,10,1,1,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,194.0,0,0,Check-Out,2017-07-12,2017-07-10,2017-05-06
115851,City Hotel,0,34,2017,7,28,10,1,1,2,1.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,146.0,0,0,Check-Out,2017-07-12,2017-07-10,2017-06-06
115852,City Hotel,0,65,2017,7,28,10,1,1,2,2.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,185.0,0,0,Check-Out,2017-07-12,2017-07-10,2017-05-06
115853,City Hotel,0,98,2017,7,28,9,2,1,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,86.4,0,1,Check-Out,2017-07-12,2017-07-09,2017-04-02
115854,City Hotel,0,184,2017,7,27,4,2,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1,Check-Out,2017-07-12,2017-07-04,2017-01-01
115855,City Hotel,0,153,2017,7,28,9,2,1,2,0.0,0,SC,CMR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,Check-Out,2017-07-12,2017-07-09,2017-02-06
115856,City Hotel,0,159,2017,7,28,11,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,89.1,0,1,Check-Out,2017-07-12,2017-07-11,2017-02-02
115857,City Hotel,0,59,2017,7,28,10,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,149.0,0,1,Check-Out,2017-07-12,2017-07-10,2017-05-12
115858,City Hotel,0,0,2017,7,28,11,0,1,2,0.0,0,BB,CHN,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,165.0,0,0,Check-Out,2017-07-12,2017-07-11,2017-07-11
115859,City Hotel,0,35,2017,7,28,9,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,133.33,0,1,Check-Out,2017-07-12,2017-07-09,2017-06-04
115860,City Hotel,0,1,2017,7,28,11,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,170.0,0,0,Check-Out,2017-07-12,2017-07-11,2017-07-10
115861,City Hotel,0,0,2017,7,28,11,0,1,1,3.0,0,BB,CHN,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,215.0,0,0,Check-Out,2017-07-12,2017-07-11,2017-07-11
115862,City Hotel,0,31,2017,7,28,10,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,150.0,0,2,Check-Out,2017-07-12,2017-07-10,2017-06-09
115863,City Hotel,0,69,2017,7,28,10,1,1,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,180.0,0,2,Check-Out,2017-07-12,2017-07-10,2017-05-02
115864,City Hotel,0,49,2017,7,28,9,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,156.67,0,0,Check-Out,2017-07-12,2017-07-09,2017-05-21
115865,City Hotel,0,126,2017,7,27,6,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,2017-07-12,2017-07-06,2017-03-02
115866,City Hotel,0,19,2017,7,28,10,1,1,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.0,0,2,Check-Out,2017-07-12,2017-07-10,2017-06-21
115867,City Hotel,0,312,2017,7,28,9,2,1,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.5,0,1,Check-Out,2017-07-12,2017-07-09,2016-08-31
115868,City Hotel,0,31,2017,7,28,11,0,1,2,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,79.0,0,0,Check-Out,2017-07-12,2017-07-11,2017-06-10
115869,City Hotel,0,61,2017,7,28,10,1,1,2,0.0,0,SC,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,71.1,0,0,Check-Out,2017-07-12,2017-07-10,2017-05-10
115870,City Hotel,0,145,2017,7,28,9,2,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,107.1,0,1,Check-Out,2017-07-12,2017-07-09,2017-02-14
115871,City Hotel,0,145,2017,7,28,9,2,1,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.1,0,1,Check-Out,2017-07-12,2017-07-09,2017-02-14
115872,City Hotel,0,61,2017,7,28,10,1,1,2,0.0,0,SC,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,71.1,0,0,Check-Out,2017-07-12,2017-07-10,2017-05-10
115873,City Hotel,0,214,2017,7,27,7,2,3,2,1.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,9.0,,0,Transient,125.1,0,2,Check-Out,2017-07-12,2017-07-07,2016-12-05
115874,City Hotel,0,80,2017,7,27,8,2,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,96.0,0,1,Check-Out,2017-07-12,2017-07-08,2017-04-19
115875,City Hotel,0,71,2017,7,28,10,1,1,3,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.0,0,2,Check-Out,2017-07-12,2017-07-10,2017-04-30
115876,City Hotel,0,137,2017,7,28,10,1,1,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,2,Check-Out,2017-07-12,2017-07-10,2017-02-23
115877,City Hotel,0,51,2017,7,27,7,2,3,2,0.0,0,SC,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,149.0,0,2,Check-Out,2017-07-12,2017-07-07,2017-05-17
115878,City Hotel,0,182,2017,7,27,5,2,5,3,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,147.9,0,0,Check-Out,2017-07-12,2017-07-05,2017-01-04
115879,City Hotel,0,13,2017,7,28,11,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,2017-07-12,2017-07-11,2017-06-28
115880,City Hotel,0,0,2017,7,28,11,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,152.0,,0,Transient,92.98,0,0,Check-Out,2017-07-12,2017-07-11,2017-07-11
115881,City Hotel,0,30,2017,7,28,9,2,1,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,138.33,0,0,Check-Out,2017-07-12,2017-07-09,2017-06-09
115882,City Hotel,0,181,2017,7,27,7,2,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,86.63,0,2,Check-Out,2017-07-12,2017-07-07,2017-01-07
115883,City Hotel,0,123,2017,7,28,9,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1,Check-Out,2017-07-12,2017-07-09,2017-03-08
115884,City Hotel,0,110,2017,7,28,10,1,1,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,0,Check-Out,2017-07-12,2017-07-10,2017-03-22
115885,City Hotel,0,44,2017,7,28,10,1,1,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52.0,,0,Transient,80.1,0,2,Check-Out,2017-07-12,2017-07-10,2017-05-27
115886,City Hotel,0,46,2017,7,28,12,0,1,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52.0,,0,Transient,80.1,0,2,Check-Out,2017-07-13,2017-07-12,2017-05-27
115887,City Hotel,0,198,2017,7,27,4,2,6,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,188.1,0,1,Check-Out,2017-07-12,2017-07-04,2016-12-18
115888,City Hotel,0,181,2017,7,27,7,2,3,2,0.0,0,BB,CN,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,86.63,0,2,Check-Out,2017-07-12,2017-07-07,2017-01-07
115889,City Hotel,0,191,2017,7,27,8,2,2,2,2.0,0,BB,POL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,42.0,,0,Transient,152.28,0,0,Check-Out,2017-07-12,2017-07-08,2016-12-29
115890,City Hotel,0,274,2017,7,28,12,0,1,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,15.0,0,2,Check-Out,2017-07-13,2017-07-12,2016-10-11
115891,City Hotel,0,101,2017,7,27,6,2,4,2,3.0,0,BB,FIN,Direct,Direct,0,0,0,G,G,1,No Deposit,14.0,,0,Transient,255.0,0,0,Check-Out,2017-07-12,2017-07-06,2017-03-27
115892,City Hotel,0,27,2017,7,28,11,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,9.0,,0,Transient,130.0,0,2,Check-Out,2017-07-12,2017-07-11,2017-06-14
115893,City Hotel,0,172,2017,7,27,6,2,5,2,0.0,0,SC,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,Check-Out,2017-07-13,2017-07-06,2017-01-15
115894,City Hotel,0,17,2017,7,28,9,2,2,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,150.4,0,1,Check-Out,2017-07-13,2017-07-09,2017-06-22
115895,City Hotel,0,156,2017,7,27,6,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,116.1,0,0,Check-Out,2017-07-13,2017-07-06,2017-01-31
115896,City Hotel,0,21,2017,7,28,12,0,1,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-07-13,2017-07-12,2017-06-21
