,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,booking_date
39105,Resort Hotel,0,171,2017,8,31,1,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,40.0,,0,Contract,132.85,0,0,Check-Out,2017-08-08,2017-08-01,2017-02-11
39106,Resort Hotel,0,22,2017,8,31,5,2,1,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,508.0,,0,Transient-Party,188.6,0,1,Check-Out,2017-08-08,2017-08-05,2017-07-14
39107,Resort Hotel,0,22,2017,8,31,5,2,1,3,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,508.0,,0,Transient-Party,241.41,1,1,Check-Out,2017-08-08,2017-08-05,2017-07-14
39108,Resort Hotel,0,19,2017,8,31,4,2,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,175.14,1,1,Check-Out,2017-08-08,2017-08-04,2017-07-16
39109,Resort Hotel,0,202,2017,8,31,4,2,2,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,168.0,0,1,Check-Out,2017-08-08,2017-08-04,2017-01-14
39110,Resort Hotel,0,11,2017,8,31,5,2,1,3,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,343.0,1,1,Check-Out,2017-08-08,2017-08-05,2017-07-25
39111,Resort Hotel,0,187,2017,8,31,1,2,5,2,0.0,0,HB,ROU,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,5.0,,0,Transient,190.97,0,1,Check-Out,2017-08-08,2017-08-01,2017-01-26
39112,Resort Hotel,0,280,2017,8,32,6,2,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,138.38,0,1,Check-Out,2017-08-08,2017-08-06,2016-10-30
39113,Resort Hotel,0,280,2017,8,32,6,2,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,152.38,0,1,Check-Out,2017-08-08,2017-08-06,2016-10-30
39114,Resort Hotel,0,23,2017,8,31,5,2,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,242.84,0,0,Check-Out,2017-08-08,2017-08-05,2017-07-13
39115,Resort Hotel,0,27,2017,8,31,1,2,5,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,235.95,0,1,Check-Out,2017-08-08,2017-08-01,2017-07-05
39116,Resort Hotel,0,36,2017,8,31,4,2,2,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,239.75,0,2,Check-Out,2017-08-08,2017-08-04,2017-06-29
39117,Resort Hotel,0,191,2017,7,31,30,4,5,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,F,I,0,No Deposit,250.0,,0,Transient,189.2,0,1,Check-Out,2017-08-08,2017-07-30,2017-01-20
39118,Resort Hotel,0,26,2017,7,31,31,3,5,3,2.0,0,HB,MAR,Direct,Direct,0,0,0,H,H,1,No Deposit,250.0,,0,Transient,397.38,0,1,Check-Out,2017-08-08,2017-07-31,2017-07-05
39119,Resort Hotel,0,11,2017,8,31,4,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,242.0,,0,Transient,316.5,0,4,Check-Out,2017-08-08,2017-08-04,2017-07-24
39120,Resort Hotel,0,38,2017,8,31,5,2,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,196.0,,0,Transient,294.0,0,0,Check-Out,2017-08-08,2017-08-05,2017-06-28
39121,Resort Hotel,0,106,2017,8,31,1,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,118.5,0,0,Check-Out,2017-08-08,2017-08-01,2017-04-17
39122,Resort Hotel,0,109,2017,8,31,4,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,266.0,0,2,Check-Out,2017-08-08,2017-08-04,2017-04-17
39123,Resort Hotel,0,1,2017,8,32,7,1,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,306.0,,0,Transient,154.98,0,0,Check-Out,2017-08-08,2017-08-07,2017-08-06
39124,Resort Hotel,0,191,2017,7,31,30,4,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,129.67,0,0,Check-Out,2017-08-08,2017-07-30,2017-01-20
39125,Resort Hotel,0,162,2017,8,31,1,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient,134.86,0,0,Check-Out,2017-08-08,2017-08-01,2017-02-20
39126,Resort Hotel,0,235,2017,7,30,25,4,10,2,0.0,0,SC,BEL,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,479.0,,0,Transient,0.0,0,1,Check-Out,2017-08-08,2017-07-25,2016-12-02
39127,Resort Hotel,0,9,2017,8,32,6,2,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,219.0,1,1,Check-Out,2017-08-08,2017-08-06,2017-07-28
39128,Resort Hotel,0,173,2017,8,31,1,2,5,2,2.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196.0,,0,Transient,157.48,0,0,Check-Out,2017-08-08,2017-08-01,2017-02-09
39129,Resort Hotel,0,231,2017,8,31,2,2,4,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,4,No Deposit,240.0,,0,Transient,315.33,1,5,Check-Out,2017-08-08,2017-08-02,2016-12-14
39130,Resort Hotel,0,336,2017,8,31,1,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,F,1,No Deposit,177.0,,0,Transient,180.8,0,0,Check-Out,2017-08-08,2017-08-01,2016-08-30
39131,Resort Hotel,0,231,2017,8,31,2,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,240.0,,0,Transient,229.33,1,4,Check-Out,2017-08-08,2017-08-02,2016-12-14
39132,Resort Hotel,0,6,2017,8,32,6,2,0,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Transient,291.0,0,1,Check-Out,2017-08-08,2017-08-06,2017-07-31
39133,Resort Hotel,0,204,2017,8,31,3,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,165.63,0,1,Check-Out,2017-08-09,2017-08-03,2017-01-11
39134,Resort Hotel,0,220,2017,7,30,26,4,10,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,160.84,0,1,Check-Out,2017-08-09,2017-07-26,2016-12-18
39135,Resort Hotel,0,102,2017,8,31,2,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,148.5,0,0,Check-Out,2017-08-09,2017-08-02,2017-04-22
39136,Resort Hotel,0,263,2017,8,31,1,2,6,2,1.0,0,HB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,186.02,0,1,Check-Out,2017-08-09,2017-08-01,2016-11-11
39137,Resort Hotel,0,165,2017,7,30,28,4,8,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient-Party,165.33,0,0,Check-Out,2017-08-09,2017-07-28,2017-02-13
39138,Resort Hotel,0,51,2017,8,31,2,2,5,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,235.0,0,2,Check-Out,2017-08-09,2017-08-02,2017-06-12
39139,Resort Hotel,0,165,2017,7,30,28,4,8,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient-Party,163.5,0,0,Check-Out,2017-08-09,2017-07-28,2017-02-13
39140,Resort Hotel,0,21,2017,8,31,2,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,121.5,0,2,Check-Out,2017-08-09,2017-08-02,2017-07-12
39141,Resort Hotel,0,85,2017,8,31,4,2,3,2,0.0,0,BB,ARG,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,197.93,0,0,Check-Out,2017-08-09,2017-08-04,2017-05-11
39142,Resort Hotel,0,91,2017,8,31,2,2,5,3,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,159.28,0,0,Check-Out,2017-08-09,2017-08-02,2017-05-03
39143,Resort Hotel,0,102,2017,8,32,7,1,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,241.0,,0,Transient,184.0,0,1,Check-Out,2017-08-09,2017-08-07,2017-04-27
39144,Resort Hotel,0,14,2017,8,31,5,2,2,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,228.5,0,2,Check-Out,2017-08-09,2017-08-05,2017-07-22
39145,Resort Hotel,0,1,2017,8,32,8,0,1,2,0.0,0,BB,LUX,Direct,Direct,0,0,0,H,H,0,No Deposit,250.0,,0,Transient,269.0,0,1,Check-Out,2017-08-09,2017-08-08,2017-08-07
39146,Resort Hotel,0,97,2017,8,32,7,1,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,294.0,0,3,Check-Out,2017-08-09,2017-08-07,2017-05-02
39147,Resort Hotel,0,217,2017,8,31,5,2,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,255.0,1,3,Check-Out,2017-08-09,2017-08-05,2016-12-31
39148,Resort Hotel,0,177,2017,8,31,5,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,218.0,0,3,Check-Out,2017-08-09,2017-08-05,2017-02-09
39149,Resort Hotel,0,8,2017,8,32,6,2,1,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,324.0,0,1,Check-Out,2017-08-09,2017-08-06,2017-07-29
39150,Resort Hotel,0,1,2017,8,32,8,0,1,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,250.0,0,1,Check-Out,2017-08-09,2017-08-08,2017-08-07
39151,Resort Hotel,0,2,2017,8,32,8,0,1,3,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,300.0,0,1,Check-Out,2017-08-09,2017-08-08,2017-08-06
39152,Resort Hotel,0,23,2017,8,31,3,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,307.67,1,3,Check-Out,2017-08-09,2017-08-03,2017-07-11
39153,Resort Hotel,0,43,2017,8,31,4,2,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,257.0,0,3,Check-Out,2017-08-09,2017-08-04,2017-06-22
39154,Resort Hotel,0,24,2017,8,31,5,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,264.0,1,4,Check-Out,2017-08-09,2017-08-05,2017-07-12
39155,Resort Hotel,0,31,2017,8,31,1,2,6,2,2.0,0,Undefined,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,426.25,0,2,Check-Out,2017-08-09,2017-08-01,2017-07-01
39156,Resort Hotel,0,143,2017,8,31,3,2,5,2,0.0,0,Undefined,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,175.5,0,1,Check-Out,2017-08-10,2017-08-03,2017-03-13
39157,Resort Hotel,0,121,2017,8,31,3,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,135.0,0,0,Check-Out,2017-08-10,2017-08-03,2017-04-04
39158,Resort Hotel,0,38,2017,8,32,6,2,2,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,264.0,0,2,Check-Out,2017-08-10,2017-08-06,2017-06-29
39159,Resort Hotel,0,326,2017,8,32,7,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,242.0,,0,Transient,197.6,0,2,Check-Out,2017-08-10,2017-08-07,2016-09-15
39160,Resort Hotel,0,326,2017,8,32,7,1,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,,0,Transient,183.6,0,3,Check-Out,2017-08-10,2017-08-07,2016-09-15
39161,Resort Hotel,0,163,2017,7,30,27,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,106.86,0,0,Check-Out,2017-08-10,2017-07-27,2017-02-14
39162,Resort Hotel,0,192,2017,7,31,30,4,7,3,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,166.03,0,2,Check-Out,2017-08-10,2017-07-30,2017-01-19
39163,Resort Hotel,0,3,2017,8,32,7,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,230.0,0,2,Check-Out,2017-08-10,2017-08-07,2017-08-04
39164,Resort Hotel,0,212,2017,8,31,3,2,5,3,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,206.03,0,1,Check-Out,2017-08-10,2017-08-03,2017-01-03
39165,Resort Hotel,0,122,2017,8,31,3,2,5,2,0.0,0,HB,ROU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,165.0,0,0,Check-Out,2017-08-10,2017-08-03,2017-04-03
39166,Resort Hotel,0,134,2017,8,31,2,2,6,3,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,40.0,,0,Contract,141.55,0,0,Check-Out,2017-08-10,2017-08-02,2017-03-21
39167,Resort Hotel,0,179,2017,8,31,3,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,212.29,0,2,Check-Out,2017-08-10,2017-08-03,2017-02-05
39168,Resort Hotel,0,183,2017,8,32,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,,251.0,0,Transient-Party,141.0,0,1,Check-Out,2017-08-10,2017-08-09,2017-02-07
39169,Resort Hotel,0,183,2017,8,32,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,,251.0,0,Transient-Party,141.0,0,1,Check-Out,2017-08-10,2017-08-09,2017-02-07
39170,Resort Hotel,0,32,2017,8,31,5,2,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,276.0,0,2,Check-Out,2017-08-10,2017-08-05,2017-07-04
39171,Resort Hotel,0,15,2017,8,32,7,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240.0,,0,Transient,231.67,0,2,Check-Out,2017-08-10,2017-08-07,2017-07-23
39172,Resort Hotel,0,5,2017,8,32,10,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,244.0,0,2,Check-Out,2017-08-11,2017-08-10,2017-08-05
39173,Resort Hotel,0,95,2017,8,31,4,2,4,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,328.0,0,2,Check-Out,2017-08-10,2017-08-04,2017-05-01
39174,Resort Hotel,0,240,2017,8,32,6,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410.0,,0,Transient-Party,118.0,0,1,Check-Out,2017-08-10,2017-08-06,2016-12-09
39175,Resort Hotel,0,199,2017,8,31,3,2,5,3,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,187.37,0,2,Check-Out,2017-08-10,2017-08-03,2017-01-16
39176,Resort Hotel,0,0,2017,8,32,9,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,244.0,1,0,Check-Out,2017-08-10,2017-08-09,2017-08-09
39177,Resort Hotel,0,40,2017,8,32,7,1,2,2,2.0,0,HB,ESP,Direct,Direct,0,0,0,G,G,1,No Deposit,250.0,,0,Transient,387.0,0,3,Check-Out,2017-08-10,2017-08-07,2017-06-28
39178,Resort Hotel,0,2,2017,8,32,9,0,1,2,2.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,230.0,1,1,Check-Out,2017-08-10,2017-08-09,2017-08-07
39179,Resort Hotel,0,195,2017,8,31,3,2,5,2,1.0,1,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,182.16,0,2,Check-Out,2017-08-10,2017-08-03,2017-01-20
39180,Resort Hotel,0,180,2017,8,32,7,1,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,241.0,,0,Transient,140.6,0,1,Check-Out,2017-08-10,2017-08-07,2017-02-08
39181,Resort Hotel,0,240,2017,8,32,6,2,2,2,0.0,1,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410.0,,0,Transient-Party,116.5,0,2,Check-Out,2017-08-10,2017-08-06,2016-12-09
39182,Resort Hotel,0,240,2017,8,32,6,2,2,2,1.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410.0,,0,Transient-Party,147.13,0,1,Check-Out,2017-08-10,2017-08-06,2016-12-09
39183,Resort Hotel,0,171,2017,8,31,1,2,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,191.11,0,2,Check-Out,2017-08-10,2017-08-01,2017-02-11
39184,Resort Hotel,0,174,2017,8,31,3,2,5,2,0.0,1,Undefined,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,248.36,1,2,Check-Out,2017-08-10,2017-08-03,2017-02-10
39185,Resort Hotel,0,121,2017,8,31,5,2,3,2,0.0,0,BB,GEO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,239.0,0,1,Check-Out,2017-08-10,2017-08-05,2017-04-06
39186,Resort Hotel,0,121,2017,8,31,5,2,3,2,0.0,0,BB,GEO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,239.0,0,1,Check-Out,2017-08-10,2017-08-05,2017-04-06
39187,Resort Hotel,0,121,2017,8,31,5,2,3,2,0.0,0,BB,GEO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,239.0,0,1,Check-Out,2017-08-10,2017-08-05,2017-04-06
39188,Resort Hotel,0,3,2017,8,32,9,0,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,282.0,0,2,Check-Out,2017-08-10,2017-08-09,2017-08-06
39189,Resort Hotel,0,1,2017,8,32,10,0,1,2,0.0,0,BB,ESP,Direct,TA/TO,0,0,0,D,D,0,No Deposit,,,0,Transient,205.0,0,2,Check-Out,2017-08-11,2017-08-10,2017-08-09
39190,Resort Hotel,0,27,2017,8,32,8,0,2,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,241.0,,0,Transient,232.0,0,1,Check-Out,2017-08-10,2017-08-08,2017-07-12
39191,Resort Hotel,0,27,2017,8,32,8,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,202.0,0,1,Check-Out,2017-08-10,2017-08-08,2017-07-12
39192,Resort Hotel,0,17,2017,8,32,8,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Group,116.5,0,0,Check-Out,2017-08-11,2017-08-08,2017-07-22
39193,Resort Hotel,0,119,2017,8,31,1,2,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,137.0,0,0,Check-Out,2017-08-11,2017-08-01,2017-04-04
39194,Resort Hotel,0,307,2017,8,31,5,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,168.6,1,2,Check-Out,2017-08-11,2017-08-05,2016-10-02
39195,Resort Hotel,0,301,2017,7,30,25,4,13,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,179.06,0,2,Check-Out,2017-08-11,2017-07-25,2016-09-27
39196,Resort Hotel,0,301,2017,7,30,25,4,13,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,169.06,0,2,Check-Out,2017-08-11,2017-07-25,2016-09-27
39197,Resort Hotel,0,48,2017,8,32,7,1,3,2,0.0,0,HB,OMN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient-Party,216.84,0,0,Check-Out,2017-08-11,2017-08-07,2017-06-20
39198,Resort Hotel,0,48,2017,8,32,7,1,3,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient-Party,214.84,0,0,Check-Out,2017-08-11,2017-08-07,2017-06-20
39199,Resort Hotel,0,229,2017,8,31,4,2,5,2,1.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,169.28,0,0,Check-Out,2017-08-11,2017-08-04,2016-12-18
39200,Resort Hotel,0,322,2017,8,32,7,1,3,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,180.75,0,1,Check-Out,2017-08-11,2017-08-07,2016-09-19
39201,Resort Hotel,0,0,2017,8,32,10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,180.0,0,1,Check-Out,2017-08-11,2017-08-10,2017-08-10
39202,Resort Hotel,0,131,2017,8,32,7,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,266.0,0,2,Check-Out,2017-08-11,2017-08-07,2017-03-29
39203,Resort Hotel,0,42,2017,8,31,4,2,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient-Party,197.14,0,0,Check-Out,2017-08-11,2017-08-04,2017-06-23
39204,Resort Hotel,0,42,2017,8,31,4,2,5,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient-Party,181.14,0,0,Check-Out,2017-08-11,2017-08-04,2017-06-23
39205,Resort Hotel,0,0,2017,8,32,10,0,1,2,0.0,0,BB,RUS,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,194.0,1,0,Check-Out,2017-08-11,2017-08-10,2017-08-10
39206,Resort Hotel,0,208,2017,8,32,8,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,G,3,No Deposit,240.0,,0,Transient,206.0,0,2,Check-Out,2017-08-11,2017-08-08,2017-01-12
39207,Resort Hotel,0,2,2017,8,32,10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,205.0,0,1,Check-Out,2017-08-11,2017-08-10,2017-08-08
39208,Resort Hotel,0,2,2017,8,32,10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,241.0,0,1,Check-Out,2017-08-11,2017-08-10,2017-08-08
39209,Resort Hotel,0,25,2017,8,32,6,2,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,196.0,,0,Transient,254.31,0,0,Check-Out,2017-08-11,2017-08-06,2017-07-12
39210,Resort Hotel,0,43,2017,8,32,7,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,296.0,0,2,Check-Out,2017-08-11,2017-08-07,2017-06-25
39211,Resort Hotel,0,49,2017,8,32,8,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,130.0,0,Group,135.0,0,1,Check-Out,2017-08-11,2017-08-08,2017-06-20
39212,Resort Hotel,0,3,2017,8,32,6,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,224.0,0,2,Check-Out,2017-08-11,2017-08-06,2017-08-03
39213,Resort Hotel,0,305,2017,8,31,5,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143.0,,0,Transient,132.85,0,0,Check-Out,2017-08-12,2017-08-05,2016-10-04
39214,Resort Hotel,0,183,2017,8,32,6,2,4,1,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,223.07,0,1,Check-Out,2017-08-12,2017-08-06,2017-02-04
39215,Resort Hotel,0,183,2017,8,32,6,2,4,2,2.0,0,HB,CN,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,239.78,0,1,Check-Out,2017-08-12,2017-08-06,2017-02-04
39216,Resort Hotel,0,264,2017,8,32,7,1,4,2,1.0,0,BB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,231.6,1,1,Check-Out,2017-08-12,2017-08-07,2016-11-16
39217,Resort Hotel,0,207,2017,8,32,8,0,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,250.0,0,2,Check-Out,2017-08-12,2017-08-08,2017-01-13
39218,Resort Hotel,0,218,2017,8,31,5,2,5,1,1.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,135.9,0,1,Check-Out,2017-08-12,2017-08-05,2016-12-30
39219,Resort Hotel,0,218,2017,8,31,5,2,5,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,171.0,,0,Transient,135.9,0,1,Check-Out,2017-08-12,2017-08-05,2016-12-30
39220,Resort Hotel,0,204,2017,8,32,10,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,,0,Transient,202.0,1,3,Check-Out,2017-08-12,2017-08-10,2017-01-18
